profile_id,candidate_id,design_id,design_index,activity_pair,activity,partner_activity,topology,distance_a,doping,angle_deg,variant_id,selected_method,adsorption_energy_ev,activation_metric_ev,reaction_energy_ev,scan_energy_range_ev,frame_count,converged_frames,score,max_force_ev_per_a
59aeabf7_glutathione_peroxidase,59aeabf7,x26,26,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN2 deep,2.3776189586128567,4.246403432975967,-2.9463822251564125,7.19278565813238,5,5,0.7412085278110538,0.0487899422916002
61225ae4_catalase,61225ae4,x26,26,Catalase + Peroxidase,Catalase,Peroxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN1 SCF fallback,0.3014792834301261,3.351685750712022,3.351685750712022,3.351685750712022,5,5,0.7833346161882045,0.0397976538119046
61225ae4_peroxidase,61225ae4,x26,26,Catalase + Peroxidase,Peroxidase,Catalase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN1 extended,1.9026065555904097,0.4728074305203336,-4.6161811085439695,5.088988539064303,5,5,0.7833346161882045,0.0397976538119046
9fb993e8_glutathione_peroxidase,9fb993e8,x26,26,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN2 deep,2.5664625981708014,0.8923839405642866,0.8097959437573081,0.8923839405642866,5,5,0.6656792780000343,0.0440248346278759
9fb993e8_oxidase,9fb993e8,x26,26,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN2 deep,0.6029597622587062,0.0,-3.90913004915501,4.111143980101588,5,5,0.6656792780000343,0.0440248346278759
c6ac076d_oxidase,c6ac076d,x26,26,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,First pass,0.2573494840294188,0.0,-0.7449612679956772,0.7680635981764681,5,5,0.6941405313674515,0.0440221198446846
c6ac076d_peroxidase,c6ac076d,x26,26,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN1 extended,1.866591638558475,0.0,-5.308919333922859,5.308919333922859,5,5,0.6941405313674515,0.0440221198446846
d2bbcd7f_catalase,d2bbcd7f,x26,26,Catalase + Peroxidase,Catalase,Peroxidase,bridged,8.0,S,75,x26_bridged_d8.0_s_a75,GFN1 SCF fallback,0.3446266416431172,2.4756865710305647,-1.8203455622979163,4.296032133328481,5,5,0.7753719626912299,0.0484055634069378
d2bbcd7f_peroxidase,d2bbcd7f,x26,26,Catalase + Peroxidase,Peroxidase,Catalase,bridged,8.0,S,75,x26_bridged_d8.0_s_a75,GFN1 SCF fallback,-0.715566629760815,0.8811594172184414,-0.8073231649441368,1.6884825821625782,5,5,0.7753719626912299,0.0484055634069378
e5e8e310_catalase,e5e8e310,x26,26,Catalase + Oxidase,Catalase,Oxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN1 SCF fallback,0.3009452717096792,3.3453135052709517,3.3453135052709517,3.3453135052709517,5,5,0.7412085278110538,0.0487899422916002
e5e8e310_oxidase,e5e8e310,x26,26,Catalase + Oxidase,Oxidase,Catalase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,First pass,-1.0368087965666746,0.0,-3.8336653170363206,4.053983738474017,5,5,0.7412085278110538,0.0487899422916002
ee1f8cc5_glutathione_peroxidase,ee1f8cc5,x26,26,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN1 extended,2.131605725769532,5.22528575719025,2.446274655063462,5.22528575719025,5,5,0.6941405313674515,0.0440221198446846
ee1f8cc5_peroxidase,ee1f8cc5,x26,26,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,9.8,NS,75,x26_adjacent_d9.8_ns_a75,GFN1 extended,1.8665916385607488,0.0,-5.31444240822475,5.31444240822475,5,5,0.6941405313674515,0.0440221198446846
fa9ef7ad_catalase,fa9ef7ad,x26,26,Catalase + Oxidase,Catalase,Oxidase,bridged,8.0,S,75,x26_bridged_d8.0_s_a75,GFN1 SCF fallback,0.3499286963433405,2.367725184257324,-1.6904460644609571,4.058171248718281,5,5,0.7524928501066004,0.0477210657274509
fa9ef7ad_oxidase,fa9ef7ad,x26,26,Catalase + Oxidase,Oxidase,Catalase,bridged,8.0,S,75,x26_bridged_d8.0_s_a75,GFN1 SCF fallback,-1.1782716332593282,0.0,-0.46870266804126,0.5987174937772579,5,5,0.7524928501066004,0.0477210657274509
c7f76d94_oxidase,c7f76d94,x27,27,Oxidase + Peroxidase,Oxidase,Peroxidase,bridged,8.4,N,105,x27_bridged_d8.4_n_a105,GFN1 SCF fallback,-0.9900069105453896,0.0,-0.412141388253076,0.4957460376563176,5,5,0.6811256034097285,0.0489506323398454
c7f76d94_peroxidase,c7f76d94,x27,27,Oxidase + Peroxidase,Peroxidase,Oxidase,bridged,8.4,N,105,x27_bridged_d8.4_n_a105,GFN1 SCF fallback,1.7097819257865012,1.9066156734006652,1.9066156734006652,1.9291467651701169,5,5,0.6811256034097285,0.0489506323398454
132e39e4_glucose_oxidase,132e39e4,x28,28,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 SCF fallback,0.0913114857257824,1.939697899029852,-1.6403981574603677,3.58009605649022,5,5,0.7649933010407961,0.0456651017354856
132e39e4_glutathione_peroxidase,132e39e4,x28,28,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 extended,0.6928743561111332,1.2722507935004614,0.9180815127338064,1.4150696843498736,5,5,0.7649933010407961,0.0456651017354856
18ccc8e9_catalase,18ccc8e9,x28,28,Catalase + Oxidase,Catalase,Oxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,First pass,0.2361250457231563,2.829591932614221,2.829591932614221,2.829591932614221,5,5,0.7385765081047128,0.0332909161674527
18ccc8e9_oxidase,18ccc8e9,x28,28,Catalase + Oxidase,Oxidase,Catalase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,First pass,1.3601496948888323,0.2089004620693231,0.2089004620693231,0.3735964561146829,5,5,0.7385765081047128,0.0332909161674527
4748ee82_glucose_oxidase,4748ee82,x28,28,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 SCF fallback,0.0913114857225991,1.9330591293091857,-1.6382380735622064,3.571297202871392,5,5,0.7649933010407961,0.0456651017354856
4748ee82_oxidase,4748ee82,x28,28,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,First pass,-0.9419710230399688,0.1532668714889951,0.1532668714889951,0.1866237958756755,5,5,0.7649933010407961,0.0456651017354856
532e640a_glutathione_peroxidase,532e640a,x28,28,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 SCF fallback,1.6215631453774222,1.43492573896674,-0.6753808387293248,2.110306577696065,5,5,0.7435252140757866,0.0439318728532364
532e640a_peroxidase,532e640a,x28,28,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 extended,0.0975097160367113,1.3942588469726616,1.0244934619436208,1.3942588469726616,5,5,0.7435252140757866,0.0439318728532364
7a476de9_glucose_oxidase,7a476de9,x28,28,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN1 extended,1.6859038621037143,0.0,-2.046432027105766,3.414314753826602,5,5,0.7405103242104998,0.0452724004139536
7a476de9_oxidase,7a476de9,x28,28,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,First pass,-0.726894030241283,0.0,-0.2577157905143394,0.6149682686627784,5,5,0.7405103242104998,0.0452724004139536
8ae50da4_catalase,8ae50da4,x28,28,Catalase + Peroxidase,Catalase,Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 SCF fallback,0.2074747693359313,3.75600123470349,3.75600123470349,3.75600123470349,5,5,0.7689043755337874,0.0401015337188674
8ae50da4_peroxidase,8ae50da4,x28,28,Catalase + Peroxidase,Peroxidase,Catalase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 extended,0.0966924826320791,1.4435209960038264,1.0404022018933574,1.4435209960038264,5,5,0.7689043755337874,0.0401015337188674
988b93aa_glucose_oxidase,988b93aa,x28,28,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN1 SCF fallback,1.68590386210235,0.0,-2.7399538640911487,4.217596187793788,5,5,0.7405103242104998,0.0452724004139536
988b93aa_glutathione_peroxidase,988b93aa,x28,28,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,First pass,0.9392211333743036,1.660292735544317,-0.8649106595976264,2.5252033951419435,5,5,0.7405103242104998,0.0452724004139536
b5550f00_catalase,b5550f00,x28,28,Catalase + Oxidase,Catalase,Oxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 SCF fallback,0.2053890445909019,3.756204510857515,3.756204510857515,3.756204510857515,5,5,0.7706272256571214,0.0452776861062371
b5550f00_oxidase,b5550f00,x28,28,Catalase + Oxidase,Oxidase,Catalase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,First pass,-0.9422271234939216,0.3852190471930043,0.3852190471930043,0.419577602568097,5,5,0.7706272256571214,0.0452776861062371
b677be09_catalase,b677be09,x28,28,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 SCF fallback,0.2053890445913566,3.756840548426681,3.756840548426681,3.756840548426681,5,5,0.7706272256571214,0.0452776861062371
b677be09_glutathione_peroxidase,b677be09,x28,28,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 extended,0.6927616264579228,5.612077982653318,5.612077982653318,5.612077982653318,5,5,0.7706272256571214,0.0452776861062371
b8a00c0a_glutathione_peroxidase,b8a00c0a,x28,28,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN2 deep,1.3930208850929375,2.8011473040542114,0.8995181352329382,2.8011473040542114,5,5,0.7125551497921899,0.0483332662305884
b8a00c0a_peroxidase,b8a00c0a,x28,28,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN1 SCF fallback,1.215788109046798,1.446920931146451,0.6670105672669706,1.446920931146451,5,5,0.7125551497921899,0.0483332662305884
bdb12ce6_catalase,bdb12ce6,x28,28,Catalase + Peroxidase,Catalase,Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,First pass,0.2309978521450375,2.92990958880182,2.92990958880182,2.92990958880182,5,5,0.7426079971318559,0.0499195968952458
bdb12ce6_peroxidase,bdb12ce6,x28,28,Catalase + Peroxidase,Peroxidase,Catalase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN1 SCF fallback,1.181920616106254,1.4800232390025485,0.7952916574199662,1.4800232390025485,5,5,0.7426079971318559,0.0499195968952458
c8fcefa5_oxidase,c8fcefa5,x28,28,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,First pass,-0.7533694419412313,0.0,-0.4974405941534314,0.5903206359207616,5,5,0.7435252140757866,0.0439318728532364
c8fcefa5_peroxidase,c8fcefa5,x28,28,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN1 extended,0.0975097160339828,1.39071486575358,1.018051040824048,1.39071486575358,5,5,0.7435252140757866,0.0439318728532364
e717fb24_catalase,e717fb24,x28,28,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,First pass,0.236125045721792,2.8295920105333607,2.8295920105333607,2.8295920105333607,5,5,0.7385765081047128,0.0332909161674527
e717fb24_glutathione_peroxidase,e717fb24,x28,28,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN2 deep,0.9532873859438952,6.497036139145166,6.497036139145166,6.514771323115383,5,5,0.7385765081047128,0.0332909161674527
ebc51ce1_glutathione_peroxidase,ebc51ce1,x28,28,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,GFN2 deep,1.718319505764157,2.4857865723097348,0.0274437626158032,2.4857865723097348,5,5,0.7453663345578551,0.0487866171239061
ebc51ce1_oxidase,ebc51ce1,x28,28,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,8.8,N,135,x28_separated_d8.8_n_a135,First pass,-0.9423244291665468,0.3541490889570013,0.3541490889570013,0.4011540516116838,5,5,0.7453663345578551,0.0487866171239061
f2c6aa9d_glutathione_peroxidase,f2c6aa9d,x28,28,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN2 deep,1.3995214517540262,2.8012935415144966,0.8930996689714448,2.8012935415144966,5,5,0.7124060545254851,0.0471249270641901
f2c6aa9d_oxidase,f2c6aa9d,x28,28,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN2 deep,-0.7336419630132696,0.0,-0.4085226123584107,0.7824254517213376,5,5,0.7124060545254851,0.0471249270641901
fae232f3_oxidase,fae232f3,x28,28,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN2 deep,-1.215486281188987,0.0,-0.3104877123769256,0.6255173187391847,5,5,0.7125551497921899,0.0483332662305884
fae232f3_peroxidase,fae232f3,x28,28,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,6.2,N,135,x28_adjacent_d6.2_n_a135,GFN1 SCF fallback,1.2157881090486171,1.447058861167534,0.6636388198307941,1.447058861167534,5,5,0.7125551497921899,0.0483332662305884
030c3780_oxidase,030c3780,x29,29,Oxidase + Peroxidase,Oxidase,Peroxidase,bridged,5.8,NS,15,x29_bridged_d5.8_ns_a15,GFN2 deep,-0.856242615760948,0.0,-5.942867586777538,6.115477200362875,5,5,0.6669747445875274,0.0472132861697117
030c3780_peroxidase,030c3780,x29,29,Oxidase + Peroxidase,Peroxidase,Oxidase,bridged,5.8,NS,15,x29_bridged_d5.8_ns_a15,GFN2 deep,0.0633222502228818,0.0276755471004435,-1.4248358563754664,1.45251140347591,5,5,0.6669747445875274,0.0472132861697117
408e19b5_catalase,408e19b5,x29,29,Catalase + Oxidase,Catalase,Oxidase,bridged,5.8,NS,15,x29_bridged_d5.8_ns_a15,GFN1 SCF fallback,0.1767111118324464,0.6713015622281091,-0.1169746176055923,1.3334454287087285,5,5,0.6753025469151679,0.0374415220263801
408e19b5_oxidase,408e19b5,x29,29,Catalase + Oxidase,Oxidase,Catalase,bridged,5.8,NS,15,x29_bridged_d5.8_ns_a15,GFN1 SCF fallback,-1.4995385824270215,0.0,-4.019073298856711,4.496393907529637,5,5,0.6753025469151679,0.0374415220263801
92db5883_glutathione_peroxidase,92db5883,x29,29,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,9.8,NS,15,x29_separated_d9.8_ns_a15,GFN2 deep,2.803619107944087,0.0,-5.293943003356617,5.293943003356617,5,5,0.7307835530238193,0.0439724248177501
92db5883_oxidase,92db5883,x29,29,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,9.8,NS,15,x29_separated_d9.8_ns_a15,First pass,-0.7075758027181109,0.3645500116240328,-0.5713498199770584,0.9358998316010912,5,5,0.7307835530238193,0.0439724248177501
bb757de5_catalase,bb757de5,x29,29,Catalase + Peroxidase,Catalase,Peroxidase,bridged,5.8,NS,15,x29_bridged_d5.8_ns_a15,GFN1 SCF fallback,0.1818202877411749,2.407859576029296,2.407859576029296,2.557954516803875,5,5,0.7184831787416256,0.0490371772207585
bb757de5_peroxidase,bb757de5,x29,29,Catalase + Peroxidase,Peroxidase,Catalase,bridged,5.8,NS,15,x29_bridged_d5.8_ns_a15,GFN1 SCF fallback,-0.6262877494468739,0.0,-8.966344536099314,8.966344536099314,5,5,0.7184831787416256,0.0490371772207585
303a8d4e_glutathione_peroxidase,303a8d4e,x30,30,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,GFN1 extended,1.3656621227228245,1.123372115013808,1.123372115013808,2.469258023937982,5,5,0.6809653039314163,0.0446211754151681
303a8d4e_peroxidase,303a8d4e,x30,30,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,GFN1 SCF fallback,0.3152173232847417,2.24556944397591,2.24556944397591,2.24556944397591,5,5,0.6809653039314163,0.0446211754151681
5685d8a5_catalase,5685d8a5,x30,30,Catalase + Oxidase,Catalase,Oxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,First pass,0.3023823100359095,2.361291207938393,2.361291207938393,2.3733780854231554,5,5,0.7309378693994157,0.0388849189125755
5685d8a5_oxidase,5685d8a5,x30,30,Catalase + Oxidase,Oxidase,Catalase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,GFN2 deep,-0.9432526999535183,0.0,-0.9701631499683572,1.256725453497438,5,5,0.7309378693994157,0.0388849189125755
6b310cc8_catalase,6b310cc8,x30,30,Catalase + Peroxidase,Catalase,Peroxidase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,First pass,0.0398285335734271,1.268698234664953,0.9813275372994212,1.268698234664953,5,5,0.7755359127138295,0.0448720241379468
6b310cc8_peroxidase,6b310cc8,x30,30,Catalase + Peroxidase,Peroxidase,Catalase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,GFN1 extended,0.526965276604642,1.2283962465398872,-0.5373998767145167,1.765796123254404,5,5,0.7755359127138295,0.0448720241379468
6f8d0650_oxidase,6f8d0650,x30,30,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,First pass,-0.1947769413445712,0.0,-0.2492829363841338,0.458980743050688,5,5,0.6809653039314163,0.0446211754151681
6f8d0650_peroxidase,6f8d0650,x30,30,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,GFN1 SCF fallback,0.3152173232870154,2.253627248196608,2.253627248196608,2.253627248196608,5,5,0.6809653039314163,0.0446211754151681
9896e450_glutathione_peroxidase,9896e450,x30,30,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,GFN1 extended,1.37466812570392,3.3791426922689425,2.2619407667880296,3.627576075982688,5,5,0.657685462878245,0.0398201484965231
9896e450_oxidase,9896e450,x30,30,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,First pass,-0.8985277374226825,0.0860827502310712,0.0860827502310712,0.3376254078634702,5,5,0.657685462878245,0.0398201484965231
b210dff4_oxidase,b210dff4,x30,30,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,GFN2 deep,0.9740614364723116,0.0,-7.231605879318522,7.537273307390933,5,5,0.7564669687445065,0.0397442283608387
b210dff4_peroxidase,b210dff4,x30,30,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,GFN1 extended,0.5262631611090001,1.2302048351803023,-0.5342108659096994,1.7644157010900017,5,5,0.7564669687445065,0.0397442283608387
b876b6fa_oxidase,b876b6fa,x30,30,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,First pass,-0.9946319076716464,0.7555568992643202,0.7555568992643202,0.8529234864004138,5,5,0.7583719685189557,0.039843506385257
ba68d7b7_catalase,ba68d7b7,x30,30,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,First pass,0.302382310035,2.36129121201202,2.36129121201202,2.373378086975208,5,5,0.7309378693994157,0.0388849189125755
ba68d7b7_glutathione_peroxidase,ba68d7b7,x30,30,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent adjacent,7.4,NS,45,x30_adjacent_d7.4_ns_a45,GFN1 extended,1.5674825729279291,1.2112451889288425,0.3378264237662733,5.730555298658146,5,5,0.7309378693994157,0.0388849189125755
e0e929e4_glutathione_peroxidase,e0e929e4,x30,30,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,GFN2 extended,2.1576601761080383,0.0,-6.076407823853515,6.076407823853515,5,5,0.7564669687445065,0.0397442283608387
e0e929e4_peroxidase,e0e929e4,x30,30,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,10.4,S,45,x30_separated_d10.4_s_a45,GFN1 extended,0.5262631611067263,1.2302189629399436,-0.534061243258293,1.7642802061982366,5,5,0.7564669687445065,0.0397442283608387
